,index,사고일시,시군구,사고내용,사망자수,중상자수,경상자수,부상신고자수,가해운전자 차종,가해운전자 상해정도,피해운전자 차종,피해운전자 상해정도
3337,12077,2020년 4월 4일 11시,서울특별시 관악구 신림동,중상사고,0,1,0,0,승용,상해없음,이륜,중상
3338,12078,2020년 4월 4일 12시,서울특별시 영등포구 도림동,중상사고,0,1,0,0,원동기,상해없음,이륜,중상
3339,12085,2020년 4월 4일 20시,서울특별시 강남구 청담동,사망사고,1,0,0,0,승용,상해없음,이륜,사망
3340,12086,2020년 4월 4일 20시,서울특별시 노원구 월계동,중상사고,0,1,0,0,승용,상해없음,이륜,중상
3341,12087,2020년 4월 4일 20시,서울특별시 강남구 역삼동,중상사고,0,1,0,0,승용,상해없음,이륜,중상
3342,12089,2020년 4월 4일 22시,서울특별시 노원구 공릉동,중상사고,0,1,0,0,이륜,중상,승용,상해없음
3343,12090,2020년 4월 4일 23시,서울특별시 동작구 사당동,중상사고,0,1,0,0,원동기,상해없음,이륜,중상
3344,12092,2020년 4월 5일 00시,서울특별시 성북구 안암동2가,중상사고,0,1,0,0,승용,상해없음,이륜,중상
3345,12096,2020년 4월 5일 02시,서울특별시 은평구 신사동,중상사고,0,1,0,0,이륜,중상,화물,상해없음
3346,12098,2020년 4월 5일 10시,서울특별시 노원구 하계동,중상사고,0,1,0,0,이륜,중상,,
3347,12099,2020년 4월 5일 11시,서울특별시 송파구 잠실동,중상사고,0,1,0,0,승합,상해없음,이륜,중상
3348,12107,2020년 4월 5일 18시,서울특별시 용산구 용문동,중상사고,0,1,0,0,이륜,상해없음,자전거,중상
3349,12108,2020년 4월 5일 19시,서울특별시 서초구 양재동,중상사고,0,1,0,0,승용,상해없음,이륜,중상
3350,12109,2020년 4월 5일 20시,서울특별시 강서구 방화동,중상사고,0,1,0,0,이륜,상해없음,자전거,중상
3351,12110,2020년 4월 5일 21시,서울특별시 마포구 연남동,중상사고,0,1,0,0,승용,상해없음,이륜,중상
3352,12112,2020년 4월 6일 01시,서울특별시 관악구 신림동,중상사고,0,1,0,0,승용,상해없음,이륜,중상
3353,12120,2020년 4월 6일 13시,서울특별시 송파구 잠실동,중상사고,0,1,0,0,승용,상해없음,이륜,중상
3354,12123,2020년 4월 6일 16시,서울특별시 중랑구 면목동,중상사고,0,1,0,0,승용,상해없음,이륜,중상
3355,12124,2020년 4월 6일 16시,서울특별시 강서구 내발산동,중상사고,0,1,0,0,이륜,중상,승용,상해없음
3356,12125,2020년 4월 6일 16시,서울특별시 강남구 도곡동,중상사고,0,1,0,0,승용,상해없음,이륜,중상
3357,12127,2020년 4월 6일 18시,서울특별시 은평구 응암동,중상사고,0,1,0,0,이륜,상해없음,보행자,중상
3358,12144,2020년 4월 7일 13시,서울특별시 강북구 수유동,중상사고,0,1,0,0,승용,상해없음,이륜,중상
3359,12153,2020년 4월 7일 19시,서울특별시 종로구 종로2가,중상사고,0,1,0,0,승용,상해없음,이륜,중상
3360,12154,2020년 4월 7일 19시,서울특별시 강남구 대치동,중상사고,0,1,0,0,승용,상해없음,이륜,중상
3361,12156,2020년 4월 7일 21시,서울특별시 중랑구 망우동,중상사고,0,1,0,0,이륜,중상,승합,상해없음
3362,12159,2020년 4월 7일 23시,서울특별시 동대문구 답십리동,중상사고,0,1,1,0,이륜,경상,보행자,중상
3363,12169,2020년 4월 8일 18시,서울특별시 강북구 미아동,중상사고,0,1,1,0,이륜,경상,승용,중상
3364,12170,2020년 4월 8일 18시,서울특별시 송파구 삼전동,중상사고,0,1,0,0,승용,상해없음,이륜,중상
3365,12171,2020년 4월 8일 19시,서울특별시 영등포구 여의도동,중상사고,0,1,0,1,이륜,부상신고,이륜,중상
3366,12174,2020년 4월 8일 21시,서울특별시 동대문구 장안동,중상사고,0,1,0,0,이륜,상해없음,이륜,중상
3367,12175,2020년 4월 8일 21시,서울특별시 마포구 신수동,중상사고,0,1,0,0,이륜,상해없음,이륜,중상
3368,12178,2020년 4월 9일 00시,서울특별시 도봉구 쌍문동,중상사고,0,1,0,0,이륜,중상,승합,상해없음
3369,12188,2020년 4월 9일 13시,서울특별시 강북구 미아동,중상사고,0,1,0,0,승용,상해없음,이륜,중상
3370,12190,2020년 4월 9일 15시,서울특별시 강서구 화곡동,중상사고,0,1,0,0,승합,상해없음,이륜,중상
3371,12191,2020년 4월 9일 15시,서울특별시 강남구 대치동,중상사고,0,1,0,0,승용,상해없음,이륜,중상
3372,12192,2020년 4월 9일 16시,서울특별시 강서구 가양동,중상사고,0,1,0,0,화물,상해없음,이륜,중상
3373,12193,2020년 4월 9일 17시,서울특별시 용산구 원효로2가,중상사고,0,1,1,0,승합,상해없음,이륜,중상
3374,12196,2020년 4월 9일 18시,서울특별시 마포구 동교동,중상사고,0,1,3,0,승용,상해없음,이륜,중상
3375,12197,2020년 4월 9일 19시,서울특별시 중구 광희동2가,중상사고,0,1,0,0,승용,상해없음,이륜,중상
3376,12198,2020년 4월 9일 22시,서울특별시 강서구 마곡동,중상사고,0,1,0,0,이륜,상해없음,승합,상해없음
3377,12202,2020년 4월 10일 01시,서울특별시 도봉구 창동,중상사고,0,1,0,0,이륜,중상,승용,상해없음
3378,12204,2020년 4월 10일 05시,서울특별시 마포구 서교동,중상사고,0,1,1,0,이륜,상해없음,보행자,경상
3379,12212,2020년 4월 10일 15시,서울특별시 강동구 천호동,중상사고,0,1,0,0,승용,상해없음,이륜,중상
3380,12216,2020년 4월 10일 19시,서울특별시 강서구 등촌동,중상사고,0,2,1,0,승합,상해없음,이륜,중상
3381,12219,2020년 4월 10일 20시,서울특별시 노원구 상계동,중상사고,0,1,0,0,승합,상해없음,이륜,중상
3382,12220,2020년 4월 10일 21시,서울특별시 동작구 노량진동,중상사고,0,1,0,0,이륜,기타불명,승용,상해없음
3383,12222,2020년 4월 11일 01시,서울특별시 종로구 평창동,중상사고,0,1,1,0,승용,상해없음,이륜,중상
3384,12223,2020년 4월 11일 03시,서울특별시 중랑구 상봉동,중상사고,0,1,0,0,승용,상해없음,이륜,기타불명
3385,12225,2020년 4월 11일 07시,서울특별시 노원구 상계동,중상사고,0,1,1,0,화물,상해없음,이륜,중상
3386,12227,2020년 4월 11일 09시,서울특별시 강북구 수유동,중상사고,0,1,0,0,화물,상해없음,이륜,중상
3387,12228,2020년 4월 11일 10시,서울특별시 성동구 성수동2가,중상사고,0,1,0,0,승용,상해없음,이륜,중상
3388,12233,2020년 4월 11일 12시,서울특별시 송파구 잠실동,중상사고,0,1,1,0,이륜,중상,승용,경상
3389,12234,2020년 4월 11일 13시,서울특별시 송파구 신천동,중상사고,0,1,0,0,이륜,중상,승용,상해없음
3390,12235,2020년 4월 11일 14시,서울특별시 도봉구 도봉동,중상사고,0,1,0,0,승용,상해없음,이륜,중상
3391,12236,2020년 4월 11일 15시,서울특별시 영등포구 도림동,중상사고,0,1,0,0,승용,상해없음,이륜,중상
3392,12239,2020년 4월 11일 18시,서울특별시 강북구 수유동,중상사고,0,1,1,0,이륜,경상,이륜,중상
3393,12242,2020년 4월 11일 20시,서울특별시 중랑구 면목동,중상사고,0,1,0,0,이륜,상해없음,보행자,중상
3394,12243,2020년 4월 11일 20시,서울특별시 도봉구 창동,중상사고,0,1,2,0,이륜,중상,승용,경상
3395,12250,2020년 4월 12일 12시,서울특별시 마포구 망원동,중상사고,0,1,0,0,승용,상해없음,이륜,중상
3396,12255,2020년 4월 12일 17시,서울특별시 강서구 화곡동,중상사고,0,1,0,0,이륜,상해없음,이륜,중상
3397,12256,2020년 4월 12일 17시,서울특별시 노원구 상계동,중상사고,0,1,0,0,승용,상해없음,이륜,중상
3398,12258,2020년 4월 12일 21시,서울특별시 강북구 수유동,중상사고,0,1,0,0,이륜,상해없음,이륜,중상
3399,12259,2020년 4월 12일 22시,서울특별시 종로구 창신동,중상사고,0,1,0,0,승용,상해없음,이륜,중상
3400,12260,2020년 4월 13일 00시,서울특별시 중랑구 면목동,중상사고,0,2,0,0,이륜,중상,이륜,중상
3401,12269,2020년 4월 13일 16시,서울특별시 도봉구 창동,중상사고,0,1,0,0,승용,상해없음,이륜,중상
3402,12271,2020년 4월 13일 17시,서울특별시 광진구 광장동,중상사고,0,1,0,0,승합,상해없음,이륜,중상
3403,12272,2020년 4월 13일 17시,서울특별시 강남구 신사동,중상사고,0,1,0,0,승용,상해없음,이륜,중상
3404,12275,2020년 4월 13일 18시,서울특별시 강남구 논현동,중상사고,0,1,0,0,이륜,중상,승용,상해없음
3405,12280,2020년 4월 13일 22시,서울특별시 성동구 마장동,중상사고,0,1,1,0,이륜,중상,승용,경상
3406,12282,2020년 4월 14일 01시,서울특별시 구로구 오류동,사망사고,1,0,0,0,승용,상해없음,이륜,사망
3407,12286,2020년 4월 14일 08시,서울특별시 성동구 성수동2가,중상사고,0,1,0,0,이륜,중상,승용,상해없음
3408,12288,2020년 4월 14일 09시,서울특별시 영등포구 문래동5가,중상사고,0,1,0,0,승용,상해없음,이륜,중상
3409,12291,2020년 4월 14일 09시,서울특별시 노원구 상계동,중상사고,0,1,0,0,승용,상해없음,이륜,중상
3410,12293,2020년 4월 14일 10시,서울특별시 강남구 청담동,중상사고,0,1,0,0,승용,상해없음,이륜,중상
3411,12297,2020년 4월 14일 13시,서울특별시 강동구 천호동,중상사고,0,1,0,0,승용,상해없음,이륜,중상
3412,12300,2020년 4월 14일 14시,서울특별시 강서구 화곡동,중상사고,0,1,0,0,승용,상해없음,이륜,중상
3413,12302,2020년 4월 14일 15시,서울특별시 관악구 봉천동,중상사고,0,1,0,0,승용,기타불명,이륜,중상
3414,12308,2020년 4월 14일 18시,서울특별시 서초구 서초동,중상사고,0,1,0,0,이륜,중상,승합,상해없음
3415,12312,2020년 4월 15일 01시,서울특별시 동작구 상도동,중상사고,0,2,0,0,이륜,중상,이륜,중상
3416,12318,2020년 4월 15일 11시,서울특별시 마포구 연남동,중상사고,0,1,0,0,이륜,상해없음,보행자,중상
3417,12320,2020년 4월 15일 12시,서울특별시 관악구 신림동,중상사고,0,1,1,0,이륜,경상,이륜,중상
3418,12321,2020년 4월 15일 13시,서울특별시 광진구 구의동,중상사고,0,1,0,0,승합,상해없음,이륜,중상
3419,12329,2020년 4월 15일 18시,서울특별시 용산구 보광동,중상사고,0,1,0,0,승용,상해없음,이륜,중상
3420,12330,2020년 4월 15일 18시,서울특별시 성북구 길음동,중상사고,0,1,0,0,승용,상해없음,이륜,중상
3421,12331,2020년 4월 15일 19시,서울특별시 동작구 흑석동,중상사고,0,1,0,0,승용,상해없음,이륜,중상
3422,12332,2020년 4월 15일 19시,서울특별시 노원구 상계동,중상사고,0,1,0,0,승용,상해없음,이륜,중상
3423,12333,2020년 4월 15일 20시,서울특별시 성동구 행당동,중상사고,0,1,0,1,이륜,부상신고,이륜,중상
3424,12334,2020년 4월 15일 21시,서울특별시 마포구 염리동,중상사고,0,1,0,0,이륜,상해없음,이륜,중상
3425,12336,2020년 4월 15일 21시,서울특별시 노원구 상계동,중상사고,0,1,2,0,이륜,중상,승용,경상
3426,12338,2020년 4월 15일 22시,서울특별시 서초구 방배동,중상사고,0,1,0,0,승용,상해없음,이륜,중상
3427,12346,2020년 4월 16일 12시,서울특별시 광진구 자양동,중상사고,0,1,0,0,승용,상해없음,이륜,중상
3428,12350,2020년 4월 16일 15시,서울특별시 양천구 목동,중상사고,0,1,0,0,승용,상해없음,이륜,중상
3429,12353,2020년 4월 16일 17시,서울특별시 성북구 정릉동,중상사고,0,1,0,0,승용,상해없음,이륜,중상
3430,12356,2020년 4월 16일 18시,서울특별시 강북구 번동,중상사고,0,1,0,0,승용,상해없음,이륜,중상
3431,12358,2020년 4월 16일 18시,서울특별시 서초구 서초동,중상사고,0,1,0,0,이륜,상해없음,보행자,중상
3432,12362,2020년 4월 17일 01시,서울특별시 도봉구 창동,중상사고,0,1,0,0,이륜,중상,승합,상해없음
3433,12364,2020년 4월 17일 12시,서울특별시 강동구 천호동,중상사고,0,1,0,0,화물,상해없음,이륜,중상
3434,12366,2020년 4월 17일 13시,서울특별시 광진구 구의동,중상사고,0,1,0,0,승합,상해없음,이륜,중상
3435,12369,2020년 4월 17일 17시,서울특별시 관악구 신림동,중상사고,0,1,0,0,승용,상해없음,이륜,중상
3436,12371,2020년 4월 17일 19시,서울특별시 노원구 공릉동,중상사고,0,1,0,1,이륜,부상신고,보행자,중상
3437,12372,2020년 4월 17일 20시,서울특별시 영등포구 영등포동4가,중상사고,0,1,0,0,승용,상해없음,이륜,중상
3438,12373,2020년 4월 17일 21시,서울특별시 금천구 시흥동,중상사고,0,1,0,0,이륜,중상,승합,상해없음
3439,12374,2020년 4월 17일 21시,서울특별시 구로구 고척동,중상사고,0,1,0,0,이륜,중상,승합,상해없음
3440,12379,2020년 4월 18일 05시,서울특별시 강동구 길동,중상사고,0,1,1,0,승용,상해없음,이륜,경상
3441,12381,2020년 4월 18일 13시,서울특별시 동대문구 제기동,중상사고,0,1,0,0,승용,상해없음,이륜,중상
3442,12386,2020년 4월 18일 14시,서울특별시 송파구 송파동,중상사고,0,1,0,0,승용,상해없음,이륜,중상
3443,12387,2020년 4월 18일 15시,서울특별시 동대문구 전농동,중상사고,0,1,0,0,승용,상해없음,이륜,중상
3444,12391,2020년 4월 18일 20시,서울특별시 노원구 월계동,중상사고,0,1,0,0,이륜,중상,승용,상해없음
3445,12393,2020년 4월 19일 02시,서울특별시 송파구 석촌동,중상사고,0,1,2,0,이륜,경상,보행자,경상
3446,12394,2020년 4월 19일 04시,서울특별시 동작구 대방동,중상사고,0,2,0,0,이륜,중상,이륜,중상
3447,12396,2020년 4월 19일 10시,서울특별시 영등포구 신길동,중상사고,0,1,0,0,이륜,중상,승용,상해없음
3448,12397,2020년 4월 19일 12시,서울특별시 동대문구 답십리동,중상사고,0,1,0,0,이륜,상해없음,보행자,중상
3449,12398,2020년 4월 19일 13시,서울특별시 관악구 신림동,중상사고,0,1,1,0,승용,경상,이륜,중상
3450,12399,2020년 4월 19일 14시,서울특별시 강서구 염창동,중상사고,0,1,0,0,승용,기타불명,이륜,중상
3451,12402,2020년 4월 19일 16시,서울특별시 송파구 석촌동,중상사고,0,1,0,0,승용,상해없음,이륜,중상
3452,12405,2020년 4월 19일 19시,서울특별시 노원구 상계동,중상사고,0,1,0,0,이륜,상해없음,보행자,중상
3453,12407,2020년 4월 19일 20시,서울특별시 송파구 잠실동,중상사고,0,1,0,0,기타불명,기타불명,이륜,중상
3454,12408,2020년 4월 19일 21시,서울특별시 마포구 동교동,중상사고,0,1,0,0,이륜,중상,승합,상해없음
3455,12409,2020년 4월 20일 00시,서울특별시 강동구 성내동,중상사고,0,1,0,0,화물,상해없음,이륜,중상
3456,12413,2020년 4월 20일 10시,서울특별시 동대문구 장안동,중상사고,0,1,0,0,이륜,중상,승용,상해없음
3457,12416,2020년 4월 20일 13시,서울특별시 서초구 반포동,중상사고,0,1,0,0,승용,상해없음,이륜,중상
3458,12419,2020년 4월 20일 15시,서울특별시 종로구 종로5가,중상사고,0,1,0,0,이륜,중상,승합,상해없음
3459,12426,2020년 4월 20일 23시,서울특별시 금천구 독산동,중상사고,0,1,0,0,이륜,중상,승용,상해없음
3460,12428,2020년 4월 20일 23시,서울특별시 강남구 개포동,중상사고,0,1,0,0,승용,상해없음,이륜,중상
3461,12432,2020년 4월 21일 07시,서울특별시 종로구 소격동,중상사고,0,1,0,0,이륜,중상,승용,상해없음
3462,12436,2020년 4월 21일 09시,서울특별시 강서구 화곡동,중상사고,0,1,0,0,이륜,상해없음,보행자,중상
3463,12440,2020년 4월 21일 10시,서울특별시 관악구 봉천동,중상사고,0,1,0,0,이륜,상해없음,보행자,중상
3464,12441,2020년 4월 21일 12시,서울특별시 동작구 노량진동,중상사고,0,1,1,0,이륜,중상,이륜,경상
3465,12442,2020년 4월 21일 12시,서울특별시 강남구 삼성동,중상사고,0,1,0,0,이륜,상해없음,승용,상해없음
3466,12443,2020년 4월 21일 15시,서울특별시 서초구 서초동,중상사고,0,1,0,0,화물,상해없음,이륜,중상
