,자치구,행정동,사망자수,중상자수,경상자수
831,광진구,광장동,0,1,0
832,성북구,정릉동,0,1,0
833,광진구,구의동,0,1,1
834,노원구,공릉동,0,1,0
835,양천구,신정동,0,1,0
836,강북구,수유동,0,1,0
837,강서구,내발산동,0,2,0
838,노원구,공릉동,0,1,0
839,서초구,반포동,0,1,0
840,광진구,자양동,0,1,0
841,강북구,번동,0,1,1
842,성북구,정릉동,0,1,0
843,강서구,화곡동,0,1,0
844,강남구,역삼동,0,1,0
845,서초구,방배동,0,1,0
846,중구,예관동,0,2,0
847,성동구,성수동2가,0,1,0
848,노원구,중계동,0,1,0
849,광진구,자양동,0,1,0
850,은평구,신사동,0,1,0
851,성동구,행당동,0,1,0
852,성북구,종암동,0,1,0
853,영등포구,대림동,0,1,0
854,서초구,서초동,0,1,0
855,용산구,한남동,0,1,0
856,중구,신당동,0,1,0
857,성동구,성수동1가,0,1,0
858,중랑구,중화동,0,1,0
859,중랑구,중화동,0,1,0
860,은평구,역촌동,0,1,0
861,강북구,미아동,0,1,0
862,영등포구,문래동1가,0,1,0
863,영등포구,당산동,0,1,0
864,중랑구,신내동,0,1,1
865,중구,신당동,0,1,0
866,강남구,역삼동,0,1,0
867,양천구,신월동,0,1,0
868,중구,봉래동1가,0,1,0
869,성북구,석관동,0,1,0
870,도봉구,도봉동,0,1,0
871,중구,신당동,0,1,1
872,영등포구,여의도동,0,1,7
873,동작구,신대방동,0,1,0
874,영등포구,대림동,0,1,0
875,강남구,논현동,0,1,0
876,강남구,신사동,0,1,0
877,송파구,오금동,0,1,0
878,관악구,봉천동,0,1,0
879,서초구,서초동,0,1,1
880,강북구,번동,0,1,1
881,마포구,창전동,0,1,1
882,종로구,숭인동,0,1,0
883,강동구,성내동,0,3,0
884,강남구,도곡동,0,1,0
885,강서구,방화동,0,1,0
886,용산구,한남동,0,1,0
887,동대문구,제기동,0,1,0
888,중랑구,망우동,0,1,0
889,도봉구,쌍문동,0,1,0
890,성북구,안암동5가,0,1,0
891,노원구,중계동,0,1,0
892,관악구,신림동,0,1,0
893,관악구,신림동,0,1,0
894,강동구,천호동,0,1,0
895,종로구,수송동,0,1,1
896,성북구,정릉동,0,1,0
897,송파구,잠실동,0,1,0
898,동작구,노량진동,0,1,0
899,구로구,구로동,0,1,0
900,관악구,신림동,0,1,0
901,성북구,길음동,0,1,0
902,노원구,상계동,0,1,1
903,금천구,가산동,0,1,0
904,송파구,신천동,1,0,2
905,용산구,문배동,0,1,0
906,강남구,대치동,0,1,0
907,마포구,대흥동,0,1,0
908,강서구,외발산동,0,1,1
909,송파구,잠실동,0,1,0
910,동작구,대방동,0,1,1
911,마포구,신공덕동,0,1,0
912,성북구,장위동,0,1,1
913,서초구,반포동,0,1,0
914,마포구,망원동,0,1,0
915,강북구,미아동,0,1,0
916,광진구,군자동,0,1,0
917,중구,신당동,0,1,0
918,영등포구,대림동,0,1,0
919,중랑구,망우동,0,1,0
920,구로구,개봉동,0,1,0
921,노원구,중계동,0,1,0
922,용산구,갈월동,0,1,1
923,강남구,논현동,0,1,0
924,서초구,양재동,0,1,0
925,중랑구,상봉동,0,2,5
926,은평구,진관동,0,1,0
927,마포구,성산동,0,1,0
928,서초구,우면동,0,1,0
929,서초구,반포동,0,1,0
930,은평구,구산동,0,1,0
931,마포구,아현동,0,1,0
932,도봉구,도봉동,0,1,0
933,영등포구,영등포동,0,1,0
934,노원구,상계동,0,1,0
935,노원구,공릉동,0,1,1
936,서초구,방배동,0,1,0
937,동작구,상도동,0,1,0
938,서초구,서초동,0,1,0
939,동대문구,전농동,0,1,1
940,서초구,우면동,0,1,0
941,송파구,거여동,0,1,0
942,관악구,봉천동,0,1,0
943,구로구,구로동,0,1,0
944,도봉구,도봉동,0,1,0
945,서초구,서초동,0,1,0
946,관악구,봉천동,0,1,0
947,서초구,양재동,0,1,0
948,은평구,역촌동,0,1,0
949,관악구,봉천동,0,1,0
950,강북구,수유동,0,1,0
951,성동구,행당동,0,1,0
952,성북구,보문동1가,0,2,0
953,광진구,중곡동,0,1,0
954,서대문구,남가좌동,0,1,0
955,강동구,성내동,0,1,0
956,구로구,고척동,0,2,0
957,서초구,서초동,0,1,0
958,관악구,봉천동,0,1,1
959,서대문구,홍은동,0,1,1
960,광진구,중곡동,0,1,0
961,중랑구,상봉동,0,1,0
962,강남구,논현동,0,1,0
963,도봉구,도봉동,0,1,0
964,도봉구,도봉동,0,1,0
965,구로구,오류동,0,1,0
966,중구,봉래동2가,0,1,1
967,동작구,노량진동,0,1,0
968,은평구,역촌동,0,1,0
969,동작구,노량진동,0,1,1
970,강북구,수유동,0,1,1
971,동대문구,장안동,0,1,1
972,도봉구,창동,0,1,0
973,중구,충무로1가,0,1,0
974,동작구,상도동,0,1,1
975,관악구,신림동,0,1,1
976,은평구,녹번동,0,1,0
977,동작구,사당동,0,1,0
978,구로구,신도림동,0,1,1
979,도봉구,쌍문동,0,1,0
980,구로구,구로동,0,1,0
981,성북구,종암동,0,1,1
982,서대문구,충정로3가,0,2,0
983,강서구,마곡동,0,1,0
984,동대문구,용두동,0,1,0
985,영등포구,문래동3가,0,1,0
986,서초구,서초동,0,1,1
987,서초구,잠원동,1,0,0
988,성동구,성수동2가,0,1,0
989,은평구,대조동,0,1,0
990,동대문구,청량리동,0,1,0
991,강동구,천호동,0,2,0
992,송파구,가락동,0,1,0
993,금천구,시흥동,0,1,0
994,중랑구,중화동,0,1,0
995,서대문구,창천동,0,1,0
996,동작구,상도동,0,1,0
997,강동구,성내동,0,1,0
998,강동구,성내동,0,1,0
999,관악구,신림동,0,1,0
1000,송파구,방이동,0,1,0
1001,노원구,상계동,0,1,0
1002,강남구,개포동,0,1,0
1003,강동구,천호동,0,1,0
1004,성동구,옥수동,0,1,0
1005,은평구,녹번동,0,1,0
1006,영등포구,도림동,0,1,0
1007,용산구,후암동,0,2,0
1008,중랑구,묵동,0,1,0
1009,영등포구,여의도동,0,1,1
1010,강남구,신사동,0,1,0
1011,중구,무학동,0,1,1
1012,마포구,망원동,0,1,0
1013,종로구,재동,0,1,0
1014,노원구,상계동,0,2,0
1015,동대문구,장안동,0,1,1
1016,종로구,동숭동,0,1,0
1017,마포구,서교동,0,1,0
1018,관악구,봉천동,0,1,0
1019,성동구,마장동,0,1,0
1020,송파구,가락동,0,1,0
1021,강동구,천호동,0,1,0
1022,구로구,고척동,0,1,0
1023,송파구,방이동,0,1,0
1024,구로구,구로동,0,1,1
1025,영등포구,신길동,0,1,1
1026,동대문구,장안동,0,1,0
1027,동대문구,제기동,0,1,1
1028,강동구,성내동,0,1,0
1029,성북구,장위동,0,1,0
1030,종로구,종로6가,0,1,0
1031,강서구,등촌동,0,1,0
1032,강북구,수유동,0,1,2
1033,강동구,강일동,0,1,0
1034,서초구,반포동,0,1,0
1035,금천구,독산동,0,1,0
1036,구로구,오류동,0,2,0
1037,종로구,창신동,0,1,0
1038,강서구,공항동,0,1,0
1039,영등포구,신길동,0,1,0
1040,광진구,능동,0,1,0
1041,강동구,고덕동,0,1,1
1042,은평구,역촌동,0,1,0
1043,도봉구,쌍문동,0,1,1
1044,용산구,이태원동,0,1,0
1045,용산구,이촌동,0,1,0
1046,서대문구,홍제동,0,1,0
1047,용산구,용산동2가,0,1,0
1048,구로구,구로동,1,0,0
1049,영등포구,양평동4가,0,1,0
1050,중구,신당동,0,1,0
1051,노원구,하계동,0,1,0
1052,마포구,염리동,0,1,0
1053,성북구,동소문동3가,0,1,0
1054,중구,신당동,0,1,0
1055,강남구,세곡동,0,1,1
1056,관악구,신림동,0,1,1
1057,도봉구,쌍문동,0,1,0
1058,도봉구,도봉동,0,1,0
1059,강북구,번동,0,1,1
1060,서초구,반포동,0,1,0
1061,강북구,수유동,0,1,0
1062,강동구,성내동,0,1,0
1063,양천구,목동,0,1,0
1064,영등포구,신길동,0,1,0
1065,마포구,도화동,0,1,0
1066,은평구,녹번동,0,2,0
1067,강서구,화곡동,0,1,0
1068,양천구,신월동,0,1,1
1069,용산구,이태원동,0,1,0
1070,영등포구,양평동5가,1,1,1
1071,은평구,녹번동,0,1,0
1072,관악구,신림동,0,1,0
1073,동작구,대방동,0,1,1
1074,중구,신당동,0,1,1
1075,동작구,사당동,0,1,0
1076,동대문구,장안동,0,1,0
1077,영등포구,신길동,0,1,0
1078,성동구,도선동,0,1,0
1079,용산구,동빙고동,0,1,0
1080,송파구,오금동,0,1,0
1081,성동구,홍익동,0,1,0
1082,중랑구,중화동,0,1,0
1083,관악구,봉천동,0,1,1
1084,금천구,독산동,0,1,0
1085,마포구,성산동,0,1,2
1086,은평구,신사동,0,1,0
1087,동대문구,장안동,0,1,0
1088,강북구,미아동,0,1,0
1089,구로구,개봉동,0,1,0
1090,동작구,상도동,0,1,0
1091,동대문구,회기동,0,2,1
1092,노원구,월계동,0,1,0
1093,은평구,불광동,0,1,0
1094,강서구,마곡동,1,0,0
1095,도봉구,쌍문동,0,1,0
1096,성동구,행당동,0,1,0
1097,서대문구,홍제동,0,1,0
1098,관악구,신림동,0,1,0
1099,서초구,우면동,0,1,0
1100,중랑구,망우동,0,1,0
1101,강남구,논현동,0,1,0
1102,동대문구,제기동,1,0,0
1103,서초구,서초동,0,1,0
1104,성북구,동소문동1가,0,1,0
1105,금천구,시흥동,0,1,0
1106,구로구,신도림동,0,1,1
1107,구로구,구로동,0,1,0
1108,성북구,정릉동,0,1,0
1109,동작구,상도동,0,1,0
1110,중랑구,신내동,0,1,0
1111,종로구,숭인동,0,1,1
1112,동대문구,답십리동,0,2,0
1113,강북구,수유동,0,1,0
1114,서초구,방배동,0,1,0
1115,동대문구,장안동,0,1,0
1116,도봉구,쌍문동,0,1,0
1117,중랑구,면목동,0,1,0
1118,송파구,삼전동,0,1,0
1119,중구,황학동,0,1,0
1120,성북구,정릉동,0,1,0
1121,중구,신당동,0,1,0
1122,성동구,용답동,0,1,0
1123,마포구,상수동,0,1,0
1124,성동구,하왕십리동,1,0,0
1125,도봉구,창동,0,1,0
1126,서초구,서초동,0,1,0
1127,성북구,동선동2가,0,1,1
1128,영등포구,양평동4가,0,1,0
1129,노원구,중계동,0,1,0
1130,서대문구,북가좌동,0,1,0
1131,송파구,잠실동,0,1,0
1132,노원구,공릉동,0,3,1
1133,광진구,군자동,0,1,0
1134,마포구,마포동,0,1,0
1135,동대문구,용두동,1,0,0
1136,중구,을지로4가,0,1,0
1137,동작구,신대방동,0,4,1
1138,영등포구,여의도동,0,1,0
1139,강남구,논현동,0,2,2
1140,강남구,개포동,0,1,0
1141,강북구,수유동,0,1,0
1142,강북구,수유동,0,1,0
1143,도봉구,쌍문동,0,1,0
1144,강북구,우이동,0,1,0
1145,용산구,이태원동,0,1,0
1146,영등포구,당산동1가,0,2,0
1147,영등포구,여의도동,0,1,0
1148,강북구,번동,0,1,0
1149,성동구,마장동,0,1,0
1150,동대문구,장안동,0,1,0
1151,강동구,천호동,0,1,0
1152,노원구,공릉동,0,1,1
1153,강동구,명일동,0,1,0
1154,노원구,상계동,0,1,0
1155,성동구,금호동4가,0,1,0
1156,송파구,송파동,0,1,0
1157,중랑구,신내동,0,1,0
1158,성북구,종암동,0,1,0
1159,양천구,목동,0,1,0
1160,강남구,개포동,0,1,1
1161,중구,을지로6가,0,1,0
1162,송파구,가락동,0,1,0
1163,종로구,종로5가,1,0,0
1164,구로구,개봉동,0,1,0
1165,성동구,성수동2가,0,1,0
1166,성동구,성수동2가,0,1,0
1167,관악구,신림동,0,2,0
1168,동대문구,장안동,0,1,0
1169,영등포구,신길동,0,1,0
1170,서초구,방배동,0,1,0
1171,노원구,상계동,0,1,0
1172,송파구,오금동,0,1,0
1173,동대문구,답십리동,1,0,0
1174,성동구,성수동1가,0,1,0
1175,송파구,잠실동,0,1,0
1176,성북구,장위동,0,1,0
1177,관악구,봉천동,0,1,0
1178,강남구,논현동,0,1,0
1179,강남구,개포동,0,1,0
1180,구로구,구로동,0,1,0
1181,성동구,금호동4가,0,1,0
1182,서대문구,홍은동,0,1,0
1183,강남구,대치동,0,1,1
1184,영등포구,여의도동,0,1,0
1185,강남구,대치동,0,1,0
1186,동작구,사당동,0,1,0
1187,관악구,신림동,0,1,0
1188,동대문구,답십리동,0,1,0
1189,금천구,가산동,0,1,0
1190,중랑구,중화동,0,1,0
1191,강서구,내발산동,0,1,0
1192,구로구,가리봉동,0,1,0
1193,중구,신당동,0,1,0
1194,중구,쌍림동,0,1,0
1195,성동구,상왕십리동,0,1,0
1196,강북구,번동,0,1,0
1197,중랑구,묵동,0,1,0
1198,서초구,방배동,1,0,0
1199,성북구,종암동,0,1,0
1200,송파구,장지동,0,1,0
1201,동대문구,신설동,0,1,0
1202,금천구,독산동,0,1,0
1203,성동구,홍익동,0,1,0
1204,강남구,청담동,0,1,0
1205,중랑구,상봉동,0,1,0
1206,성북구,안암동5가,0,1,0
1207,송파구,송파동,0,1,0
1208,양천구,목동,0,1,2
1209,동대문구,답십리동,0,2,0
1210,영등포구,신길동,0,1,0
1211,강동구,길동,0,1,2
1212,노원구,하계동,0,1,0
1213,성북구,종암동,0,1,0
1214,도봉구,도봉동,0,1,1
1215,서대문구,홍은동,0,2,1
1216,관악구,신림동,0,1,1
1217,강동구,천호동,0,1,0
1218,양천구,목동,0,1,0
1219,관악구,신림동,0,1,0
1220,동대문구,휘경동,0,1,0
1221,동대문구,답십리동,0,1,0
1222,강남구,대치동,0,1,0
1223,금천구,시흥동,0,1,0
1224,광진구,화양동,0,1,0
1225,성동구,성수동1가,0,2,1
1226,강북구,미아동,0,1,0
1227,영등포구,여의도동,0,1,1
1228,송파구,신천동,0,1,0
1229,금천구,가산동,0,1,0
1230,은평구,갈현동,0,1,0
1231,동작구,노량진동,0,1,0
1232,동대문구,이문동,0,1,0
1233,구로구,항동,0,1,0
1234,송파구,송파동,0,1,0
1235,관악구,봉천동,0,1,0
1236,용산구,도원동,0,1,0
1237,성북구,하월곡동,0,1,0
1238,중구,서소문동,0,1,0
1239,서초구,내곡동,0,1,0
1240,강남구,대치동,0,1,0
1241,동대문구,용두동,0,1,0
1242,노원구,월계동,0,2,1
1243,관악구,남현동,0,1,0
1244,도봉구,창동,0,1,0
1245,서초구,양재동,0,1,0
1246,동대문구,휘경동,0,1,0
1247,강남구,청담동,0,2,0
1248,동대문구,제기동,0,1,0
1249,송파구,잠실동,0,1,1
1250,송파구,풍납동,0,1,1
1251,강북구,수유동,0,1,0
1252,송파구,장지동,0,1,0
1253,강서구,마곡동,0,1,1
1254,중구,을지로6가,0,1,0
1255,강동구,천호동,0,1,0
1256,동대문구,답십리동,0,1,0
1257,관악구,봉천동,0,1,0
1258,동작구,신대방동,0,2,1
1259,강북구,미아동,0,1,0
1260,영등포구,문래동6가,0,1,0
1261,도봉구,쌍문동,0,1,0
1262,중구,남창동,0,1,0
1263,동작구,노량진동,0,1,0
1264,은평구,응암동,0,1,0
1265,서대문구,현저동,0,1,0
1266,구로구,개봉동,0,1,0
1267,은평구,수색동,0,1,0
1268,영등포구,문래동4가,0,1,1
1269,성동구,상왕십리동,0,1,0
1270,영등포구,대림동,0,1,0
1271,용산구,이태원동,0,1,1
1272,관악구,봉천동,0,1,0
1273,송파구,가락동,0,1,0
1274,노원구,상계동,0,1,0
1275,광진구,자양동,0,1,0
1276,서대문구,남가좌동,0,1,0
1277,강북구,미아동,0,1,0
1278,마포구,도화동,0,1,1
1279,도봉구,창동,0,1,0
1280,관악구,봉천동,0,1,0
1281,종로구,종로6가,0,1,0
1282,마포구,공덕동,0,1,0
1283,강동구,천호동,0,1,0
1284,양천구,신정동,0,1,0
1285,강남구,삼성동,0,1,0
1286,동작구,노량진동,0,1,0
1287,노원구,상계동,0,1,1
1288,중구,흥인동,0,1,0
1289,관악구,신림동,0,1,0
1290,강동구,천호동,0,1,0
1291,광진구,중곡동,0,1,0
1292,송파구,신천동,0,2,0
1293,서초구,양재동,0,1,0
1294,종로구,종로6가,0,1,0
1295,성북구,삼선동1가,0,1,0
1296,송파구,송파동,0,1,0
1297,중랑구,망우동,0,2,0
1298,서대문구,홍제동,0,1,0
1299,강남구,도곡동,0,1,1
1300,동작구,대방동,0,1,0
1301,종로구,세종로,0,2,1
1302,성동구,금호동1가,0,1,0
1303,중구,을지로5가,0,1,0
1304,송파구,풍납동,0,1,0
1305,강북구,수유동,0,1,1
1306,종로구,세종로,0,1,0
1307,서대문구,홍제동,0,1,0
1308,노원구,하계동,0,1,0
1309,송파구,삼전동,0,1,0
1310,광진구,자양동,0,1,0
1311,강남구,세곡동,0,1,0
1312,중랑구,면목동,0,1,1
1313,중랑구,면목동,0,1,0
1314,관악구,신림동,0,1,0
1315,구로구,구로동,0,1,0
1316,서대문구,봉원동,0,1,0
1317,강북구,수유동,0,1,0
1318,성동구,마장동,0,1,0
1319,성동구,마장동,0,1,0
1320,성북구,동소문동6가,0,1,0
1321,양천구,신정동,0,1,0
1322,용산구,서빙고동,0,1,0
1323,서초구,반포동,0,1,0
1324,동작구,상도동,0,1,0
1325,양천구,신월동,0,1,0
1326,중구,저동2가,0,1,0
1327,성동구,성수동2가,0,1,0
1328,강동구,성내동,0,1,0
1329,성북구,길음동,0,1,0
1330,성동구,행당동,0,1,0
1331,마포구,연남동,0,1,0
1332,광진구,자양동,0,1,0
1333,마포구,신공덕동,0,1,0
1334,강서구,방화동,0,1,0
1335,광진구,자양동,0,1,0
1336,서초구,반포동,0,4,4
1337,관악구,봉천동,0,1,0
1338,금천구,독산동,0,2,0
1339,동작구,대방동,0,1,0
1340,송파구,오금동,0,1,0
1341,금천구,독산동,0,1,0
1342,구로구,개봉동,0,1,0
1343,강동구,천호동,0,2,0
1344,동대문구,이문동,0,1,0
1345,서초구,반포동,0,1,0
1346,중구,을지로2가,0,1,1
1347,노원구,공릉동,0,1,0
1348,중랑구,망우동,0,1,0
1349,서초구,방배동,0,1,0
1350,관악구,신림동,0,1,0
1351,영등포구,대림동,0,1,0
1352,중구,수표동,0,1,0
1353,강북구,수유동,0,1,1
1354,양천구,신정동,0,1,0
1355,중구,을지로5가,0,1,0
1356,동작구,노량진동,0,2,0
1357,용산구,원효로3가,0,1,0
1358,구로구,항동,0,1,0
1359,중구,신당동,0,1,0
1360,관악구,봉천동,0,1,0
1361,강북구,미아동,0,1,2
1362,노원구,월계동,0,1,0
1363,서초구,서초동,0,1,0
1364,종로구,세종로,0,1,0
1365,노원구,중계동,0,1,0
1366,동대문구,전농동,0,1,0
1367,강남구,청담동,0,1,0
1368,송파구,잠실동,0,1,0
1369,구로구,구로동,0,1,0
1370,중랑구,상봉동,0,1,0
1371,성북구,안암동5가,0,1,0
1372,광진구,중곡동,0,1,0
1373,강서구,방화동,0,1,1
1374,도봉구,방학동,0,1,1
1375,서초구,방배동,0,1,0
1376,성북구,보문동7가,0,1,1
1377,서대문구,홍은동,0,1,0
1378,동작구,사당동,0,1,0
1379,노원구,상계동,0,1,0
1380,송파구,장지동,0,1,0
1381,금천구,독산동,0,2,0
1382,중랑구,면목동,1,0,0
1383,마포구,합정동,0,1,0
1384,양천구,신정동,0,1,0
1385,성동구,행당동,0,1,0
1386,노원구,상계동,0,1,0
1387,양천구,신정동,0,1,0
1388,관악구,신림동,0,1,0
1389,강남구,논현동,0,3,0
1390,은평구,역촌동,0,1,0
1391,동작구,상도동,0,1,0
1392,관악구,봉천동,0,2,0
1393,구로구,오류동,0,1,1
1394,강서구,등촌동,0,1,0
1395,도봉구,쌍문동,0,1,0
1396,도봉구,쌍문동,0,1,0
1397,중랑구,묵동,0,2,0
1398,영등포구,대림동,0,1,0
1399,강남구,논현동,0,3,0
1400,강남구,신사동,0,1,0
1401,중구,신당동,0,1,0
1402,중구,쌍림동,0,1,0
1403,도봉구,쌍문동,0,1,0
1404,강북구,미아동,0,1,0
1405,금천구,독산동,0,1,0
1406,강북구,수유동,0,1,0
1407,동대문구,청량리동,0,1,0
1408,용산구,갈월동,0,1,2
1409,금천구,시흥동,0,1,0
1410,중랑구,상봉동,0,1,0
1411,강남구,삼성동,0,1,1
1412,서초구,서초동,0,1,0
1413,강북구,미아동,0,1,0
1414,관악구,봉천동,0,1,0
1415,구로구,항동,0,1,0
1416,중랑구,묵동,0,1,0
1417,서대문구,홍제동,0,1,1
1418,영등포구,영등포동1가,0,1,0
1419,동대문구,전농동,0,1,0
1420,양천구,신월동,0,1,0
1421,영등포구,당산동,0,1,0
1422,강동구,길동,0,1,1
1423,서초구,양재동,0,1,0
1424,서초구,양재동,0,1,0
1425,구로구,구로동,0,1,0
1426,관악구,신림동,0,1,0
1427,은평구,역촌동,0,1,0
1428,서대문구,대현동,0,1,0
1429,구로구,개봉동,0,1,0
1430,강남구,논현동,0,1,0
1431,관악구,신림동,0,1,0
1432,성동구,하왕십리동,0,1,0
1433,송파구,풍납동,0,1,0
1434,동대문구,회기동,0,1,0
1435,구로구,오류동,0,1,0
1436,성북구,안암동5가,0,2,0
1437,영등포구,신길동,0,1,0
1438,도봉구,쌍문동,0,1,0
1439,성북구,석관동,0,1,1
1440,동작구,대방동,0,1,0
1441,도봉구,창동,0,1,0
1442,관악구,신림동,0,1,0
1443,관악구,봉천동,0,1,0
1444,강서구,화곡동,0,1,0
1445,강북구,수유동,0,1,0
1446,관악구,봉천동,0,1,0
1447,마포구,서교동,0,1,0
1448,송파구,잠실동,0,1,0
1449,중랑구,묵동,0,1,0
